client_id,pred
00d6281e2a,0.6149488522764592
00d702f3ec,0.1786371876140335
00d804cac2,0.33631939923237003
00d905dfa4,0.2879713309439677
00db492122,0.20893934684089663
00dbfd8169,0.24477909996249275
00dcfc6fc6,0.4559379359338
00dd3dc836,0.8830817376302582
00df3ee8b7,0.41561247976216115
00e2bb4142,0.4999137398747275
00e38f656d,0.7268180960963259
00e9198da1,0.20662695754377164
00e99e7b95,0.32743804871768156
00ead36131,0.25509817945150565
00ebdd4562,0.15902891372867523
00f07c8b3f,0.7445262829848431
00f145d843,0.8401762542035364
00f4fa67ee,0.22437953935480767
00f635eb48,0.18200702964871754
00f6768f89,0.9802612683412887
00f6b4df4c,0.20118267703851828
00f8078da7,0.8442219744472648
00f93d67ab,0.6017760176481552
00fb935f70,0.17673783994357886
00fcfbd31e,0.836943773843714
00fe42597c,0.24159210535421857
010365b848,0.591665119944008
0106503ca9,0.7545626574615578
010a722354,0.23718028994710452
010bf37796,0.13903937835874405
010c5002de,0.6466281807070169
010ef9e62c,0.4891518222757096
0110da53b5,0.7386414537180663
01152c175b,0.7898455617981608
0115d2f9ce,0.45214761072368337
01181ec7ce,0.7749043534819093
011b45ac07,0.21140022969097408
011cc8a1d9,0.6530927897942032
011fef655c,0.5007979317459421
012380fbf6,0.5155229657384388
0124b879bd,0.833173376129128
01255bb7c5,0.7533501249583009
0125e6f880,0.48211473792177
0126d7c0b9,0.5524358049552605
01272529c9,0.29473677829265654
0127baa39b,0.47499126670027014
0127e8861d,0.6982916563836841
012a170bf2,0.9495968112997496
012a79c410,0.1337304356806987
012ef8b940,0.6066144778083753
01319c3d37,0.49701306647098487
0132cc4482,0.5101899964992274
0132f36238,0.9314517388474827
01335ac66d,0.5901726997098388
0133c2ccb1,0.46036138693064205
01345bdda4,0.2625575256114186
013ab31304,0.3256204611249311
013ab3178c,0.2999922318678994
013aee0d77,0.37619444855898976
013c72d5fb,0.2058733685888907
0141d72e41,0.5574371703182813
0142ed6220,0.2055222091078746
0143fb891e,0.2039467381430495
01440dcc9f,0.6356896463624023
014508c547,0.7743135722840909
014565f6d3,0.3081918438329485
014955a183,0.47841287734912363
0149c5921d,0.537184746957655
0149dc2100,0.3576460159313209
014b416ffb,0.6199837779291738
014bdbd6a3,0.41412111927777545
014c836d67,0.984362528675081
014cdf8c51,0.4367507332270538
014d9412e7,0.5485025937280722
014e0a2317,0.13380379396613876
014e5149d0,0.37704519135123654
014ee63e20,0.19208031744928789
015012190a,0.39967644907275923
01527800e7,0.8495356537653153
015384c2e4,0.6271155955195227
01553e772b,0.6109198053583056
01554fbb47,0.2523124678896759
0156705287,0.4554813340700869
0156cb919c,0.9636790963222804
0158988410,0.3769701048794605
015aba6f5d,0.3324938941957379
015b58b7e1,0.777790677568322
015bafe785,0.7129457110899208
015cd75d60,0.19338867384860461
0161f2ee01,0.15285290890820083
016328421b,0.26783206589111785
016342beaf,0.761734943888694
016498302f,0.7404936909782694
01660154a2,0.3108901990568463
01671a24fb,0.8227611558693361
0167f933ab,0.8661089153017374
0167fdb18b,0.6057903903918895
0169d49165,0.32141345342265915
016acaa87f,0.7286676144825303
016c175f42,0.33800883128837717
016c56c8c6,0.4832475027635996
016d24b034,0.7676877767464587
0170275941,0.6133853453743335
01710a7d1b,0.6586406350850085
0171fb858f,0.44270681645486254
0173f3470d,0.7084886793800518
0177346918,0.7004301976759717
017761bbec,0.46178684446272955
0177b8eb1c,0.4987837551728934
0178c7c47c,0.8981481373475598
017a6de872,0.33499233498429876
017b672457,0.12225056541686459
017be27b6e,0.27492236061848635
017e6bad14,0.5414775555767829
017eadc335,0.2709651834836096
01801f08d8,0.8062198720179025
0180a0a3ca,0.2078704565776372
0180ef8d2f,0.8633635137408029
0189613149,0.3086508951632259
0189aa75db,0.787171991318847
018b53de0a,0.4246734398579547
018d54a901,0.7032083677928209
0190b5c2db,0.33645956369771496
0191012161,0.3431592909358058
019232a14e,0.39809591674573364
01933940d8,0.1318092103882632
01935bf71b,0.41862886950542266
01936496c4,0.11736691896418837
019709580f,0.5471310670513777
0198a873a0,0.6867046085666872
0199bbdb8f,0.23807402206303865
019a8108c9,0.716956900708468
019da22692,0.4687964689004079
019e369672,0.45101759450322376
019eda3967,0.22888694529454826
019f3c4669,0.12005804907781512
019f3d2c57,0.9547235569951286
01a14833db,0.5595819742209508
01a1bc3564,0.4128110987689928
01a24025fd,0.5914861412011289
01a2c79562,0.19221372742780504
01a4dece4e,0.2107548303645269
01a5191270,0.3836692174391475
01a8fcf7e6,0.13831315884795678
01a90cf478,0.7291967287134775
01aa86c106,0.8328721854047264
01aabc2aac,0.6637435469803233
01adbab351,0.257552102630664
01b0359805,0.6658943322982952
01b1078e08,0.46845055197714364
01b114e811,0.39365489810747833
01b2eb0d2a,0.840536721724354
01b3191785,0.9905008106282359
01b3f90b3c,0.8769935337254703
01b81994fd,0.9864874090190173
01b9270d42,0.4267554841515804
01b929e932,0.38081591700069695
01baae6a58,0.28499397135250754
01bada3f59,0.1255400675201339
01bc337f6b,0.5030079014797505
01bc7765d5,0.23043491132573213
01bc96d255,0.38110732430868766
01bd524d43,0.7973715328000787
01be1e0c42,0.511389452414962
01bf78ae52,0.6723098590353219
01bfd1c7a5,0.4740788457773649
01c076dae8,0.6114220574446071
01c1d4f25d,0.667548509673968
01c22b7f42,0.35290658848113265
01c3bfc2ec,0.8509257685662155
01c4656a7d,0.9759701631079316
01c5edd853,0.1964372275623887
01c67b3d7d,0.4798110073091288
01c72ab26e,0.7954301780776162
01c8b009c3,0.22080992886639256
01ca7577fd,0.17827994055424107
01cca4ab79,0.7078875235905233
01cd559cda,0.7161720097595784
01cead0f7a,0.2547817427279169
01d0253197,0.8332532995488584
01d02a2659,0.940572050018428
01d35e3e50,0.8385018010564985
01d7fb69ce,0.7712262494720266
01d97d5987,0.41076077935857497
01d9b485b7,0.16584973371783343
01da817b03,0.1497459366650785
01dc177a0f,0.6186967291616458
01dd5ae081,0.24723949832593375
01de3437b7,0.34545211015916744
01df01991d,0.14225228444431642
01e203b878,0.8270026448298625
01e24e47a2,0.6853778717605685
01e2950def,0.4629760187716266
01e45b1843,0.8833281984763236
01e45c7317,0.6685483505711525
01e675ef3d,0.1029333170201959
01e7c9485b,0.13392054690523558
01e7deacd6,0.2141053470799314
01e9ded832,0.8104659272625415
01ea40a13c,0.5332007474878232
01ea78e7ec,0.21614593452511147
01ed59f46d,0.8596913844822287
01eded3299,0.5115212394226059
01ef560ee7,0.9184868577178835
01f07b56b2,0.6567274370259446
01f1eeab21,0.1905406515799329
01f27289e4,0.40396272184142024
01f2acdda8,0.3742461411433906
01f7d58a8a,0.870785088209012
01f9647d92,0.8755627368653996
01fa4b7dda,0.3968586525616177
01fac96106,0.922915137115414
01fc8a06de,0.18494606669241043
01fe0eb677,0.4112025014755345
01fe1e7ca2,0.13670796277096178
01ffe402f7,0.6399532370349414
020322f5e9,0.9918851037966542
020494a0a6,0.7356057180319974
020c0bc5bc,0.5237724029349122
020c892f3a,0.6626457209166307
020ca944ff,0.2996950550243712
020cb514d8,0.7508283264845971
020e47a329,0.4008751044400177
020f608dc0,0.4708278179984839
0213b96cde,0.9841869184250687
0214b0f4e9,0.7965465294259693
0214e29234,0.8671137008310927
021596ebe2,0.7070445180103125
02165fd1ef,0.32304107170111895
021bade1bd,0.5340570667305052
021bf68e8c,0.4758091051130142
021c24efcd,0.7543286569806427
021c49c842,0.33417347355037014
0220cbcb34,0.9297277699036739
0221ac1e08,0.47533330471436225
0224f1f95f,0.8815298927118935
0225083e30,0.4997958865965237
0225763b76,0.9884969314214472
0227fcc949,0.1579169287352709
0229ae0ed5,0.9905037227741997
022c1fd505,0.5890298638664971
022c6d20ca,0.6914314282614581
022dd168ed,0.48533111389627037
022e57a5d3,0.696537758545673
0233a13905,0.958308852258929
0233d19ef3,0.20268444122868293
0237bcfa46,0.46632312950121363
0237d93375,0.9025861560518154
023971fd4e,0.8275895162484715
0239d284f4,0.8448838458863978
023aad1a02,0.7644814344705465
023b83b727,0.9353159837997368
023c535301,0.7147585074506517
023d123d25,0.2644455494885264
023dd624e4,0.5251114980097157
023f201109,0.7430672593162817
02404d3677,0.819674706152167
0240cd57eb,0.9276503601817268
0241320451,0.9846476854069122
02423d064f,0.6418102475543869
0242cdc84c,0.78854277718694
0243b0d1ec,0.7174591072991816
024560016b,0.3586007471212862
0245d15fe5,0.29074469893856797
0245ecf5e9,0.1488417587135635
024768dd9c,0.4199362217303
02489eea13,0.3537911304870246
02491f63d1,0.468144986294517
024a8b7317,0.5094257641266162
024a951504,0.6029664306591506
024ae7f760,0.5002785902163318
024b4688d0,0.27412909314142303
024cabd373,0.4215614871189205
024dea49e7,0.553649657490398
024e672c49,0.8960817652858996
0251efe59c,0.7251189454949736
0253e43fb9,0.40382798059081454
025443588e,0.631177812822309
0254a6eeed,0.7820344148831541
0254b8f978,0.4069290473147259
02555cd3b0,0.10293122706981583
0256cce0c9,0.7667920960344622
0258990174,0.3761448493377241
0258ea0632,0.39742787053503065
025b4aaeee,0.5894757601328136
025b9afc30,0.903405263724147
025ca046e6,0.5099502008734312
025e4aa110,0.8249054387555589
025ee2e874,0.43206662897205445
026270cc03,0.2768896286650363
026306ef61,0.949957635859002
02649cdf1e,0.49479068348625677
0264e5fb8f,0.8921090269433898
0266459b51,0.8709277579901392
0267b611a0,0.1916747569352103
0267daf893,0.8706096766221756
0267eb2c56,0.8179828811022365
026802668e,0.2771016725366995
02692e49b0,0.2282384422909721
0269e77497,0.15546971446247324
0269fcd294,0.7928070339109939
026a98f3b2,0.10117405912948778
02702b7391,0.7044509969325324
02706bb3e4,0.3324095515300476
02710077b7,0.7790673270463563
02723a8f5c,0.8169821078250582
0272591106,0.28567027309794835
0273a5bbb6,0.866442376357011
02743a4a19,0.3757826355232488
0276ad0be1,0.402982327244649
027813465f,0.3263621005956732
0279c90a54,0.7176299648112181
027a00c90b,0.2442367503009242
027ad8a9b1,0.7398008843718221
027b850e8f,0.7146928581110684
027b93545d,0.34586628740635605
027c6752b2,0.9713021684988542
027ded0516,0.5611407911682349
027e1cd396,0.11926501791694807
027e726ad5,0.7475145643879069
027f3e6de4,0.7242927729595319
02803a468d,0.5597316080885995
0280445479,0.8497703462508686
028099a338,0.7790443301962564
02813a917f,0.2124975876535157
0281b6db57,0.8965761870797474
028209f912,0.3260258037506784
02830ffebb,0.40658728919369197
028902797f,0.4085771894692853
0289d0da3c,0.6823375986075733
028b20ef7a,0.3885104023452063
028b565d68,0.33139103796557096
028d0c30a0,0.37416185357510173
028d4d92c0,0.5814917288883109
028e1225dc,0.4029288149310321
028e22b98c,0.38851294360075
028fe337c9,0.47429082445361587
0291bab39b,0.936090074778737
02920cd6df,0.9554987244036365
0293d739c1,0.7374538606064793
02947094c9,0.3751736419134769
02969b49e7,0.47953964753543854
029786b3f4,0.28675422060315087
02981fc6cd,0.9387638279287657
02994bfe9b,0.5273701871827318
0299e19e2b,0.586280761492429
029af4c155,0.5550802893989897
029c2fecff,0.9759701631079316
029d0c558d,0.3851629760158657
02a01457a3,0.24388024078913695
02a08e8c2c,0.17767550517779962
02a0e86544,0.34711914477528233
02a1725e6e,0.3303639530944364
02a26d51cb,0.41443566713882635
02a3e56e03,0.6049565669855865
02a400777e,0.2028154984309072
02a4306c64,0.9440504329307556
02a5ce0854,0.7320583534621957
02a7fe7282,0.8687168509158338
02a9364309,0.7860166898350819
02ab1fe68f,0.6638325185647558
02ab6f79a5,0.825464225102347
02adc9fbb9,0.13214959016863265
02b10b3eee,0.7956867535900405
02b120e7bf,0.7591856584977987
02b2b3776a,0.7996553074550108
02b35ee144,0.5961489678122455
02b5930917,0.6075353680578356
02b7a22a8d,0.4571403774873611
02b9c8589f,0.3598684047508962
02bb4a6e85,0.626218545595393
02bc1ccdd9,0.17763522748009555
02bc25871d,0.818011064162506
02bd3d6785,0.7976325844431477
02be6f1e59,0.6321984196270112
02c2295e5c,0.19382395196483101
02c584f959,0.3484116301537023
02c61da01a,0.6265212435723686
02c7c1f3af,0.48892561624638237
02c8f39270,0.26221581833001356
02c9071e71,0.48180997684322585
02c9c396cb,0.5085859156436894
02cb76d076,0.34368722179961614
02cd5ec57f,0.3079689232186404
02ce1bde47,0.528337460888663
02ce6e188d,0.7346829679290315
02ce8846e1,0.8009838004751089
02d14e677f,0.8510168030464931
02d198ac49,0.361080374928352
02d63e977f,0.8219489290403609
02d64a62db,0.32060313269149976
02d6c08e7d,0.8082496824012119
02d703aef7,0.4290202438304308
02d73b1ba3,0.22115528352183383
02d78986b7,0.8110121372918183
02d9a1eef3,0.22026135630086607
02d9b88a53,0.7229282641629052
02db35829c,0.22492688780265907
02dc7411a8,0.3829187290429031
02dd34bc2c,0.9149961859392209
02dd8cd77f,0.38597039872264155
02df0f208f,0.7572892434284286
02e189c139,0.21197307848659816
02e3664068,0.9441061724000931
02e5bd6828,0.44376514597850103
02e6fd1fc9,0.21202220340756875
02e806cf7a,0.4065423739097556
02e8b0881d,0.405984919080202
02eb225553,0.36418622782686555
02efe9ce80,0.32892007422512254
02f0b01b47,0.3548431075354729
02f0c0fa4d,0.7558860141480229
02f1893614,0.3076925568771343
02f21b8636,0.6453319651485484
02f3d70166,0.46751164985907345
02f5ef1704,0.42839592857445136
02f5f9706d,0.6088125136108647
02f70012e0,0.14720869959749375
02f8b1609d,0.3491134164840773
02f8e17bc4,0.4816064918845152
02fa616837,0.5926855259434409
02fac68d08,0.3393842152399147
02fae4b76d,0.8443124842978013
02fd6e4077,0.4250059299638009
02fe9045e3,0.3205150539866897
03010c9271,0.43797659285447826
0301b1814e,0.8543331162831562
030260d246,0.8215384124848557
0302d1b607,0.8323252783678008
0305116144,0.582733935545495
0305e3a119,0.7106713123151509
030886410f,0.4757628510324133
030892aa12,0.4621106603090364
030ac60a7e,0.7801746286952735
030c6681a2,0.47068935639616705
030cf04fca,0.95150138465662
030f4e01a3,0.7678239398095292
030fb94b86,0.27716369027184345
031157d226,0.681830129315847
0311db3457,0.7471111195443139
03130a0777,0.3325786173438144
0314040fe1,0.30571057050029543
0318ad1663,0.344908730585985
031b409bb5,0.7655579930644089
031bdcc60f,0.5253078052514603
031c360c30,0.32902131351036057
031c4ee74b,0.4679026743860211
031eb9d9fd,0.6653986901346282
031eddd555,0.5002976625456355
031fd14661,0.650060387617498
031ff58e1c,0.1261808643948827
0320636909,0.25728171045873904
032211ac6b,0.7397284272572904
03221d5ed8,0.14560317996230793
03225c5b17,0.7927624859408682
032354529b,0.19299320705570958
03235fade2,0.31833120525711156
03245bb0d3,0.9100284557577466
03264e4801,0.681885167808527
03269a6b53,0.385474234684528
03272951b4,0.9140627607986164
032731bf8f,0.4280558599778523
032780fbe8,0.3685050775126066
032bad207a,0.8934341111640598
032bc17a45,0.4161342672076567
032c9871e9,0.21166182245545132
032d33c296,0.6795723616787631
032e2bf444,0.8991294045356814
032e38946c,0.9351939242721634
032f098154,0.25204113972457814
0331447ffc,0.1876605350673759
03321377df,0.4245731171687274
033258e37c,0.550816051319975
0332702d26,0.17491273421142536
0332b8ffa0,0.7635757423372223
033334fea4,0.12996054769619844
03339fe17e,0.7481281239628064
0336447308,0.13868515127527423
033731fbe2,0.09734269457276022
0338a51cf4,0.9159181735282007
0338e7c58c,0.8053894205446697
0345282cf0,0.6338532927307668
0346790c86,0.6736761352169454
0347dc4717,0.5977998620387533
0348ee8684,0.6054885368617191
0349564ca2,0.8116702908662444
03497a6d1a,0.8277783834282871
034ce99d10,0.274715477515396
034d8453ec,0.802755719013203
034da545b8,0.1938535349760355
034dc1486c,0.1605571189257587
034ee82527,0.43304382211885434
035242fd58,0.8880120412607554
035508ec87,0.33294831235605726
0356b4dde2,0.5328087119694855
03598c192b,0.21257223869197256
035acd8faa,0.5958908696164981
035ae09396,0.2973220082779717
035d3e54c2,0.9199558950433383
035dab6c5b,0.8350675909198964
035e320d84,0.16942615857942925
035e5cf986,0.19212274021849232
035e6caef6,0.3787698762998303
035eb535f8,0.17831112762031348
0361948106,0.6771954258313451
03624faa3b,0.3630580102943993
03626cd9b8,0.6421071817529246
0366c489eb,0.4171105724841944
0368061d0f,0.9132495730691056
03681030c8,0.6091917168933499
0368fa5d10,0.8981250417461843
03695b67ae,0.34272791449186496
036a3407fe,0.7985296422358057
036d6977d2,0.12232884422811659
036ebd39a2,0.29515874617120685
036ecdff91,0.1782161800407899
036f5d1f68,0.6404512680755193
036f5ed751,0.299391759441611
036fd19377,0.49161492584587047
037156df93,0.5346832872719963
0373b8003f,0.851663377474061
0374810bac,0.6963949813335842
03755a83f6,0.48156557059593924
0375e46deb,0.6399639974961846
03771f02f8,0.9335103831286449
03773cb500,0.5412137268652343
03779e5ef4,0.8729858505242737
037812e2a2,0.2993060697576841
0378144b89,0.8887195629642316
0378cd1977,0.271364137943849
037a6ec550,0.6766606328235271
037b081298,0.27893431392480117
037c0b63aa,0.18566389728388466
03804105d6,0.35942768487783483
03811f3316,0.1254735858561561
03819ee708,0.45606829655296605
03865a8398,0.26859392653849795
038958b834,0.5543078433927026
038a98132f,0.2119843423617132
038ae32ed2,0.8805895628982173
038af8aad5,0.899177853984233
038b8b0232,0.6791395386076886
038c0a9f44,0.3615527360329866
038ca0843b,0.4414527983784244
038d750a6d,0.17011554402083703
038ea3aac1,0.8048238310463808
038f5d8580,0.5795856811464756
0390c1a4a2,0.2513122624801393
0390ff6a40,0.22830436370839075
0391a0ff2a,0.1204775507022894
0392fc9253,0.7886751830752733
039449d1d5,0.3750494673628603
0397053ad0,0.671688476447528
039734bec7,0.3166863426621257
03979c3933,0.21420913689135102
039905d950,0.26594977062906877
039921c1cd,0.26185133198995414
0399b64e99,0.4984798218059552
039e0a9bcf,0.8534396924971781
039e928eae,0.33235510593729406
039fa254f1,0.2922605719054727
03a0095e5b,0.9508527701750707
03a16123b7,0.8674085824532055
03a21ea558,0.35223500265599866
03a318ce6f,0.38005826521758973
03a368a5d8,0.3495613782004947
03a37c77f0,0.6410394149416645
03a3d2e88c,0.38192080677320167
03a531c7f4,0.7866278065062353
03a53e1a08,0.3217473352640049
03a66ac20a,0.6499049400850778
03a7af3c28,0.7674735834541464
03a7ba982b,0.4111728978254016
03a9495f4c,0.7616826310596824
03aa43ee58,0.3398868192837948
03aaa6f52d,0.5014863563349842
03ab628dc7,0.751165917843266
03abea5cdb,0.31279193453380216
03abf9279e,0.47301551241708784
03ae549156,0.5710538577000218
03af491b90,0.8386932547845306
03b14d83ee,0.9265645442166885
03b213fd6e,0.5721752321236183
03b33eb20e,0.5383831703400008
03b43aab6f,0.8659059800348005
03b53646dd,0.9021618668968191
03b6e63c21,0.6647100594210618
03b73a5564,0.7837868917119013
03b99fa744,0.6617942863862755
03b9c3c76a,0.6174384333944245
03baebb523,0.43679930495228586
03bb1fffe4,0.49247467358678576
03bbbc6d02,0.12701682552116736
03be93e430,0.9355506808283999
03c152d803,0.5856273118538348
03c247cf5a,0.3021576377050707
03c268e7de,0.7389699427359654
03c2ef840e,0.248283326685751
03c3cf88bb,0.2791977797182692
03c405fdfc,0.17190968587580535
03c439a9a4,0.5515814664190483
03c4e227f6,0.4938102646793161
03c4f0bf58,0.7284458682204149
03c532d455,0.3594479479865874
03c640504b,0.9005819610104396
03c6515ac3,0.36106955590503526
03c6f78e0e,0.8305799995563727
03c6ff0faf,0.4133686232316357
03c7dd419b,0.43222530485634203
03cab77956,0.5163353964604503
03cd43a22d,0.46331802174708103
03cfaf6d78,0.5195710570497037
03d083b584,0.8192295245702836
03d0acbeab,0.26842020441632247
03d19a9c5b,0.7872415101417848
03d30c9933,0.6893007272400286
03d35ff8af,0.3115859723853985
03d4f13ec9,0.5888930142771686
03d4ffa4e0,0.3740557852953563
03d604512f,0.9153511985143923
03d7efe433,0.36629745795444946
03d85014b7,0.2074688239584121
03d91e92ac,0.6097666472862282
03da533e9b,0.319252416288205
03dbfd4c17,0.9352167292827932
03dd8a8478,0.277421519239039
03df7e6f43,0.9264483591181341
03e0f63de6,0.6221307966627306
03e22d751f,0.3237702133971341
03e2e23484,0.9501509807647907
03e3ae19de,0.3093267716479254
03e3b72c8d,0.15741396693980297
03e525fe6e,0.37444038102034805
03e54fa823,0.2534201432861622
03e57ec414,0.7670361662225013
03e6033458,0.3279752651655216
03e61b1f47,0.6957790328220832
03e6cc7cb3,0.18272964603568445
03ebe45047,0.5237333610954856
03ecbf7d2c,0.7720578850864104
03ee3ae617,0.610671361435224
03ee3e9d28,0.9363899581194846
03efa2e47a,0.8057731699908871
03f2203278,0.23422370876511264
03f2ebcc07,0.31254631083410545
03f2f11b65,0.9305016032968749
03f4bff03e,0.2561598383798996
03f60b3cad,0.6284094807502092
03f79fd058,0.5044682593614308
03f7c80783,0.3479842286364054
03f8ed56ae,0.9173188543576709
03fba18c3f,0.29430183622421763
03feb6e04b,0.28615307720978084
040126832d,0.23212791239880945
040372cccc,0.238039817382495
0403bae0e1,0.9308239815909838
04045c554d,0.2810266464719665
04048af5f3,0.3083431751463718
04068b6dec,0.3991019878181345
040804eb68,0.3511846031861796
0409c66a2d,0.13198802827250106
0409da88ac,0.09547436275739932
040a333bf0,0.9187965234675796
040acddf8c,0.48745903432504445
040c4ffa2f,0.2309315173176101
04102a8bb2,0.4817782567721908
0412160eda,0.8359784410597431
04136fb907,0.6400256343609242
04149c72d7,0.2573994993884594
0415e924ff,0.7506742569506726
0416621c2f,0.5143360807890996
04173367ee,0.9011160296145297
0417da2e55,0.9927819443290213
0418afcb86,0.8466888343222762
0418c3578b,0.7497136113027807
0419b64481,0.6239131744539709
041c8961c8,0.82215250767612
041d959482,0.48848926394769776
041feffe1e,0.36320563821243323
04210e0455,0.5400946453760557
0423f19c0e,0.5403917115252928
04248adfe8,0.9500530472976969
0429221b1a,0.3705321308155271
04298b9925,0.3048222139597329
042c673d75,0.6198070393730153
042e55abc8,0.38115022162199397
043000cca8,0.24701302171430253
04314b1edd,0.9445337068658579
04318d091c,0.9573200272641361
043268e4a7,0.9270841468904085
04336ac39b,0.8226904469616663
0433bf1d95,0.31149511869436863
0434455201,0.866203106727251
04361d3b7e,0.5396980296816382
0436fa8848,0.6520283965456894
043903b1b8,0.2748804765398739
043ba7b1bf,0.7034040384290432
043cfdeb27,0.9435436278800997
043d3f3c0a,0.9427942259098996
043f07263b,0.5240837727607792
043f0a0432,0.5671670128658494
0440e6bc62,0.7022047793562882
0443857bd6,0.08858111382113991
0444825396,0.2844144438897448
0445f333da,0.9206849641088337
0446f95c49,0.12013783706453639
04477467b0,0.686607047524069
